signal_id,label,anomaly_type,sample_000,sample_001,sample_002,sample_003,sample_004,sample_005,sample_006,sample_007,sample_008,sample_009,sample_010,sample_011,sample_012,sample_013,sample_014,sample_015,sample_016,sample_017,sample_018,sample_019,sample_020,sample_021,sample_022,sample_023,sample_024,sample_025,sample_026,sample_027,sample_028,sample_029,sample_030,sample_031,sample_032,sample_033,sample_034,sample_035,sample_036,sample_037,sample_038,sample_039,sample_040,sample_041,sample_042,sample_043,sample_044,sample_045,sample_046,sample_047,sample_048,sample_049,sample_050,sample_051,sample_052,sample_053,sample_054,sample_055,sample_056,sample_057,sample_058,sample_059,sample_060,sample_061,sample_062,sample_063,sample_064,sample_065,sample_066,sample_067,sample_068,sample_069,sample_070,sample_071,sample_072,sample_073,sample_074,sample_075,sample_076,sample_077,sample_078,sample_079,sample_080,sample_081,sample_082,sample_083,sample_084,sample_085,sample_086,sample_087,sample_088,sample_089,sample_090,sample_091,sample_092,sample_093,sample_094,sample_095,sample_096,sample_097,sample_098,sample_099,sample_100,sample_101,sample_102,sample_103,sample_104,sample_105,sample_106,sample_107,sample_108,sample_109,sample_110,sample_111,sample_112,sample_113,sample_114,sample_115,sample_116,sample_117,sample_118,sample_119,sample_120,sample_121,sample_122,sample_123,sample_124,sample_125,sample_126,sample_127,sample_128,sample_129,sample_130,sample_131,sample_132,sample_133,sample_134,sample_135,sample_136,sample_137,sample_138,sample_139
ECG_0186,1,attenuated_amplitude,-0.0017039496,0.020093396,0.03460284,0.076278634,0.091414735,0.07368403,0.0853149,0.12656076,0.115423374,0.10232876,0.09561494,0.089449294,0.077818125,0.012486877,-0.013834015,-0.01899881,-0.034111205,-0.07544375,-0.051413063,-0.033854593,-0.034698013,-0.029830411,-0.08421121,-0.0038478943,-0.00016819408,0.05617887,0.08824586,0.0977687,0.11398483,0.15770142,0.13793734,0.18898672,0.13865009,0.17893961,0.16704449,0.15788777,0.14003865,0.1428895,0.060031768,0.07946757,0.053647615,-0.005673267,-0.0030786537,-0.02311611,-0.061952658,-0.081291534,-0.08849062,-0.090597965,-0.11475466,-0.105971605,-0.10400271,-0.05568061,-0.057400722,-0.09932197,-0.064537525,0.0031672036,0.09956628,0.16976605,0.34774977,0.538989,0.74314296,0.9528269,1.0680516,1.0458938,0.9638704,0.79652137,0.5588157,0.39732936,0.18494013,0.09785021,0.069572836,-0.019102588,-0.09934765,-0.035734333,-0.05287649,-0.10480553,-0.07372116,-0.084579326,-0.09300263,-0.07496662,-0.03887482,-0.02683994,0.010321687,0.06419343,0.12780465,0.120602146,0.17216906,0.17283392,0.18232177,0.21157421,0.26612428,0.25525177,0.28259736,0.28268448,0.2447883,0.23076367,0.19947045,0.21624419,0.20029406,0.16407216,0.1387487,0.10936997,0.14200054,0.08083916,0.041892577,0.04505816,0.043538697,0.048206057,0.06343747,0.06257293,0.041665066,0.058867864,0.08141319,0.071931705,0.0896316,0.084657595,0.11934334,0.08610128,0.11349077,0.11744609,0.1056776,0.07406355,0.10751085,0.05250916,0.037264325,0.0083405,-0.03962689,-0.05996842,-0.026731899,-0.098248914,-0.080894224,-0.11966431,-0.07665406,-0.06578348,-0.058113124,-0.05911301,-0.025126742,-0.01955782,-0.02059194,0.043152034
ECG_0187,1,high_noise,0.010838398,-0.007979008,0.38237858,-0.18024795,0.21385895,0.046244957,-0.07923063,0.32806727,0.38264242,0.22174156,0.38978103,0.2398003,0.08554044,-0.09045662,-0.3232253,-0.32878333,0.13040851,0.15857747,-0.10364782,-0.17470151,-0.237113,-0.04089652,0.12565514,-0.04518708,-0.0061377953,0.3284625,0.13823713,0.053636223,0.17449506,0.20870636,0.109206274,-0.29110026,0.3498388,0.26371488,0.17672946,0.2452389,0.17848106,0.23188485,0.13415799,0.28254017,-0.17836098,-0.24726652,0.2569512,-0.14406422,0.25766194,0.030742712,-0.24055204,0.05314519,-0.12439057,-0.10172225,-0.40030453,-0.06929902,0.025145132,-0.051897846,-0.014911583,0.16696402,0.028458,0.21041934,0.29763648,0.5855728,0.9264712,1.3311566,1.4525115,1.7076118,1.1463408,1.1681201,0.6624119,0.7532748,0.091247745,-0.019503906,-0.021897918,0.24652137,-0.09899113,0.01724212,0.032903742,-0.1620712,0.15545714,0.0008878557,-0.20059434,0.07230259,-0.025217103,0.029395657,0.31059116,-0.123747565,0.32528847,0.15070646,0.45304772,0.13981056,0.4565553,0.2990207,0.34119225,0.4104564,0.6637415,0.18614165,0.28862447,0.1721129,0.10244033,0.25515708,0.61679894,0.35215175,0.12937962,0.23022191,-0.03940195,0.008216298,-0.114803694,-0.12733473,-0.11391939,0.17906629,0.20209686,-0.20496078,0.27838394,0.28302392,-0.07391781,0.16941142,0.16852584,0.19024347,0.04274334,0.16884,0.3562307,0.31904426,0.1646706,0.19657148,0.20876504,0.13930242,0.04871519,-0.18026526,-0.19205931,0.0032654477,-0.31262475,-0.14707664,-0.031421747,-0.18023638,-0.023030551,-0.1348391,-0.042989124,-0.17058466,-0.38824797,-0.11293086,0.047829647,-0.051706538
ECG_0188,1,temporal_shift,-0.042637736,-0.1324677,-0.10590768,-0.12906964,-0.11505196,-0.116544746,-0.17533757,-0.16784477,-0.08460548,-0.10590657,-0.081642315,-0.042695552,-0.006832711,-0.016035862,-0.04348672,0.059587356,0.053121928,0.12974638,0.088536486,0.14011018,0.16863227,0.14252631,0.13441084,0.11458543,0.088546306,0.095310226,0.020860698,0.05520969,-0.019407446,-0.0725323,-0.033918235,-0.11005135,-0.1226011,-0.06342596,-0.08682933,-0.09164353,-0.022226812,0.05240406,0.08356983,0.06879319,0.17817576,0.20611605,0.18922903,0.18799806,0.29916307,0.26744413,0.2344432,0.24780321,0.21186094,0.15474616,0.1669531,0.14022745,0.111122005,0.059690963,0.034554645,0.056074355,-0.0452417,-0.05736932,-0.13013944,-0.14050636,-0.14266878,-0.1504279,-0.14797835,-0.14169751,-0.1225407,-0.11278862,-0.08464794,-0.03397996,0.026930023,0.13136934,0.24345893,0.4987122,0.7743285,1.072804,1.3411499,1.525504,1.5066746,1.3374249,1.1297041,0.8187958,0.50909835,0.2801318,0.20034906,0.095367305,0.0074998136,-0.07740617,-0.09045475,-0.15896563,-0.17538933,-0.12269958,-0.07557712,-0.08602101,-0.0730691,0.0051983595,0.004722419,0.037072625,0.08031555,0.1053874,0.119036436,0.27876642,0.24578536,0.29139158,0.34438735,0.3790832,0.38843304,0.37323654,0.35218692,0.3806701,0.34761092,0.31027445,0.32101214,0.2563279,0.2301511,0.121275395,0.19035833,0.12756822,0.11217646,0.05668319,0.032891504,0.045722745,0.027285386,0.058278006,0.069272935,0.0656051,0.11653926,0.11284337,0.13575684,0.14939371,0.13623032,0.16792965,0.19795176,0.13695402,0.19038153,0.1985084,0.16302729,0.05643832,0.05893186,0.06281067,-0.03984761,-0.06158488
ECG_0189,1,attenuated_amplitude,-0.004316922,0.010306928,0.032451387,0.032820027,0.07545045,0.10353265,0.07603382,0.10271525,0.11056479,0.098391496,0.097426586,0.07847143,0.032329638,0.025976595,0.027749538,-0.051066473,-0.06969737,-0.054853734,-0.044635758,-0.071628116,-0.080725335,-0.04639807,-0.015309013,0.0078123645,0.0208968,0.026746066,0.05807508,0.10798198,0.12162546,0.13140976,0.16455176,0.16375887,0.17240386,0.20141965,0.14633748,0.12782526,0.111888364,0.108513586,0.106698565,0.10880822,0.10226773,0.074828774,-0.014660503,-0.038441338,-0.053757235,-0.0765597,-0.099041626,-0.10501649,-0.071130686,-0.08575085,-0.09809751,-0.064326175,-0.07712129,-0.05370808,-0.010171333,0.0145993475,0.05638123,0.18750975,0.34191152,0.51100284,0.7097502,0.9033204,1.0162168,1.0400954,0.8897557,0.7536897,0.52934086,0.3678787,0.18182582,0.08608596,0.066828,-0.02801437,-0.06419428,-0.0378146,-0.04181934,-0.09622265,-0.053608555,-0.08391658,-0.039798956,-0.08106314,-0.034058228,0.0010470169,0.041342556,0.07606488,0.11552703,0.088561185,0.10615823,0.17821191,0.19593725,0.24451564,0.24018294,0.25178277,0.2788052,0.24236688,0.20238051,0.22101344,0.22250634,0.14638963,0.15817574,0.16551124,0.1290905,0.1041821,0.06662821,0.06511262,0.050767712,0.011189575,0.018493794,0.050110336,0.05094126,0.06285637,0.097422,0.06188385,0.051262274,0.094989546,0.08539501,0.0804802,0.058192592,0.13641235,0.13914432,0.11297103,0.09218264,0.0788827,0.074230485,0.026252402,0.022066675,0.019380191,-0.021632867,-0.039147116,-0.08458359,-0.068463884,-0.11213942,-0.107541844,-0.084567174,-0.10430871,-0.086284705,-0.07692923,-0.06803793,-0.0603746,-0.037125275,-0.024971934
ECG_0190,1,high_noise,0.31191838,0.070020005,0.08071892,0.05973627,0.46836972,0.14964087,0.05041024,0.1162436,0.27746862,0.035682462,0.039850447,-0.22135127,-0.06749139,-0.35329145,0.20269144,-0.05866137,-0.2050725,0.03533302,0.17431897,-0.1810349,-0.34949428,-0.10602792,-0.0013985266,-0.18013577,-0.048696253,0.15292425,-0.17328684,0.214788,0.3367179,0.3927141,0.21885434,0.41242948,0.12383072,0.1584929,0.24381404,0.24676122,0.41911924,0.28773218,-0.027045127,0.011560118,0.18991803,0.28866473,0.13766335,-0.235527,-0.17945229,-0.22546887,0.053167716,-0.21743421,-0.046525802,-0.24703963,-0.08339976,0.12287613,0.02862673,-0.14658335,0.056565594,0.20983458,0.4900902,0.11062573,0.57357115,0.7130487,1.1873761,1.3529098,1.6163644,1.6567689,1.3876952,1.4018869,0.5815885,0.5520144,0.43774635,0.1488127,0.0044281976,0.12023725,-0.030935904,-0.45463645,0.03209775,-0.11879987,-0.20717973,-0.0945922,0.04641758,-0.42359617,0.14403793,0.11502884,0.18995659,-0.06398411,0.026697848,0.108068354,0.08920815,0.20723447,0.3403841,0.42875344,0.40914488,0.49942973,0.37284106,0.31888402,0.425641,0.08578379,0.2657387,0.27468753,0.10114516,0.12474487,0.18333857,-0.17062725,0.3764237,-0.07921396,-0.34444013,0.20908439,-0.18673928,-0.28628537,-0.037642393,0.06949985,-0.16672966,-0.060033657,0.164229,0.35268724,0.16087945,0.5015559,0.06657269,0.24277397,-0.036212754,0.4216195,0.3713032,0.053910863,0.05675585,0.01920784,-0.021603283,-0.2096522,-0.33175188,0.061597303,-0.13346276,-0.2159167,-0.15436453,0.17030478,-0.21930873,-0.40116978,-0.3988852,-0.15932296,-0.34855607,-0.19258237,-0.21507126,0.23427415
ECG_0191,1,high_noise,0.10577253,0.2859335,-0.04470787,-0.08355928,0.1982323,0.5590945,0.23488364,0.22921374,0.38953122,0.35512188,0.2819572,-0.028400706,0.2576065,-0.13240065,0.24652725,-0.042482782,-0.1758983,-0.29785603,-0.24243571,-0.0012499796,-0.080500305,-0.292525,-0.30972844,0.0064452332,-0.4282015,0.007718602,0.09227788,0.46988904,-0.15614425,-0.12258953,0.24637316,-0.040519852,0.19169824,0.18969077,0.46985424,0.24921975,0.18471359,0.049075875,0.19092505,0.11664046,0.18039256,0.008798858,0.21016224,-0.19691996,-0.07258133,-0.32297543,0.08485158,-0.34252998,-0.1496627,-0.24960828,-0.26476508,-0.1830413,-0.1905969,-0.0077759125,-0.09506593,0.0035200869,0.25335595,0.13723594,0.42856804,0.87479097,1.0824232,1.2048272,1.7207828,1.4325159,1.5545384,1.1569344,0.86206686,0.46941987,0.18242207,0.06474866,0.29890618,-0.013416055,-0.08959426,-0.14584744,0.18510985,-0.14554971,-0.26064083,-0.024523295,-0.05656316,0.027896233,-0.013816303,-0.11196039,-0.2477258,0.44211885,0.3041017,0.14169098,0.3272303,0.28424853,0.28942683,0.41530424,0.37930453,0.47866058,0.37472796,0.46236917,0.2303963,0.52094984,0.7746755,0.33974707,0.22518528,0.07212325,0.15880577,0.09843028,-0.03466039,-0.024437178,-0.053443857,0.093568385,0.028433327,-0.009314042,0.007027854,0.17687784,0.18743071,0.098803565,0.14264223,-0.092056364,-0.012000634,0.087702736,0.027995354,0.027857462,0.33617625,0.16771461,0.3377978,0.030188315,-0.15346873,0.043578297,0.0608909,-0.071487725,-0.10040796,0.06940859,-0.26260567,-0.092163675,-0.2556544,-0.049611606,-0.21886352,0.26605678,-0.48471332,-0.24662445,-0.32712474,-0.025408339,0.20648505,0.23822595
ECG_0192,1,high_noise,0.06760329,0.1059172,0.066927016,0.43696612,0.0136450855,0.2350255,0.47337767,0.17689598,0.14676195,0.12874773,-0.08834647,0.10183167,-0.2112491,0.046900325,-0.23610438,-0.15649115,-0.012924211,0.09653633,0.23265663,-0.31102568,-0.3973258,-0.35922536,-0.14360803,-0.044266034,-0.006778029,-0.16438594,-0.070963465,0.08564688,0.0067034275,0.1563413,0.15107505,0.52157867,0.30788916,0.12916547,0.28067958,0.32067516,0.21176834,-0.08101713,0.1135356,-0.13782565,0.13402449,-0.17336969,-0.13268572,-0.0074061183,-0.09652104,-0.1041015,-0.071386695,-0.20218866,-0.15601285,-0.08017629,-0.29498658,-0.2815659,0.060779445,-0.19275273,0.29074052,-0.024521371,0.14987727,0.36295328,0.6529355,0.6431386,0.64605385,1.5203173,1.4783639,1.4708697,1.4941803,1.242591,0.67815053,0.6096597,0.39108765,-0.25107825,0.19854696,0.03742552,-0.0051961434,-0.038454916,-0.14536934,-0.16032088,0.09672543,-0.2754704,-0.13799039,0.010631045,-0.22784783,0.014942027,0.29886258,0.07288141,0.14513502,-0.02276774,0.25191322,0.27633792,-0.13437474,0.5038283,0.48071614,0.40205377,0.36220747,0.2396579,0.30867472,0.045386434,0.43326157,0.27199516,0.4303134,0.21384169,0.15091823,-0.1212898,0.18250608,0.1902546,-0.012284981,0.26671764,0.08638819,0.08918626,0.2464932,0.47572872,0.0014410563,0.084960245,0.2783762,0.027620254,0.17160863,0.25345778,0.21816154,0.38086605,-0.09203403,0.042792078,0.28524905,0.15787546,-0.0526475,0.39794782,-0.15181604,0.10798486,0.094630145,-0.08923017,-0.3248331,-0.10652179,0.08337124,0.020511067,-0.029657155,-0.3504526,0.030275935,-0.11406356,0.042042576,-0.19648424,-0.36134607,0.09388257
ECG_0193,1,temporal_shift,-0.10295434,-0.10347335,-0.10588892,-0.10384788,-0.10597581,-0.17193867,-0.12215485,-0.13544393,-0.14609247,-0.026287917,-0.06134734,0.03187494,-0.03497368,0.036877975,0.0003988857,0.10241462,0.06469841,0.14415164,0.15912443,0.17087404,0.11665794,0.16160204,0.1854581,0.08459646,0.033299953,0.020565044,0.0226546,0.0027228175,-0.0290097,-0.09873841,-0.1405521,-0.10907452,-0.057416037,-0.08348877,-0.014968323,-0.060136504,0.012008906,0.0811268,0.14830409,0.12531532,0.17692715,0.21519344,0.21499965,0.25967476,0.2487995,0.31155336,0.21111435,0.21576452,0.2151529,0.15312524,0.088093236,0.13624182,0.036191933,0.03673509,-0.02734756,0.0039712563,-0.062950894,-0.04250823,-0.092936695,-0.16742134,-0.10894607,-0.20006597,-0.1338369,-0.10044405,-0.07622616,-0.08076398,-0.078949176,-0.0008303792,0.15320995,0.2719129,0.5024949,0.7537656,1.055324,1.3003522,1.5113784,1.5297186,1.3790503,1.1291344,0.7784517,0.5872914,0.32029498,0.20831679,0.025203304,-0.007274429,-0.041805208,-0.06777717,-0.110324115,-0.09739611,-0.17430186,-0.09246317,-0.071292296,-0.07362551,-0.07997882,0.080480635,0.035353947,0.07404911,0.12637831,0.17823242,0.220975,0.2923799,0.4040513,0.3532923,0.32286784,0.40955648,0.43616718,0.4087238,0.32693535,0.3534334,0.31389758,0.2554374,0.2314596,0.25215405,0.17282084,0.11705052,0.13436519,0.08659525,0.101791814,0.072842054,0.044038665,0.046010368,0.00020919368,0.013949208,0.06110203,0.07384048,0.1127379,0.13928086,0.16524985,0.1805929,0.20117545,0.1704589,0.13850465,0.19351733,0.15519081,0.17300369,0.16085425,0.025502933,0.088821396,0.05786989,-0.05226469,-0.106052786
ECG_0194,1,high_noise,-0.14421317,0.21640138,0.096601434,0.18059938,-0.0885934,0.21819559,0.06346303,0.015461316,0.2111756,0.038161274,0.36090702,-0.1192185,-0.23491266,0.022455752,-0.2691717,-0.07466677,-0.1897111,-0.17337216,-0.1488366,-0.26693472,0.20377854,-0.18745099,-0.40438744,0.114795774,0.12240234,0.25916272,0.2854539,-0.068018995,0.03455077,0.102010205,0.106420286,0.12868561,0.43706906,0.5772664,0.03231879,0.3810891,0.35741773,0.5888067,0.19980906,0.05150588,-0.1364837,-0.15685141,-0.032393184,-0.15593286,-0.0032622823,-0.035878357,0.2346374,-0.33635792,-0.0886857,-0.34773317,-0.18407378,-0.21542872,-0.040449608,-0.07678247,-0.2533036,0.059386373,0.15655836,0.22860649,0.5227376,0.6914002,0.70007604,1.3679389,1.6411184,1.6890633,1.507276,1.0967971,0.88672495,0.14774217,0.2669094,0.21908331,-0.04476334,-0.07045947,-0.026744038,0.018894171,0.11321047,-0.22206555,0.14814585,-0.34115005,-0.15087606,-0.28453755,-0.12753633,0.17832384,-0.15075411,0.0014445712,0.19223881,0.53676397,0.38422737,0.37235558,0.32993814,0.55567825,0.42956826,0.19984265,0.3968891,0.5401466,0.2586419,0.0827193,0.42070797,0.0440902,0.2573771,0.25736612,0.2501895,-0.17235857,0.40872374,0.08564038,0.14149696,-0.01978652,-0.0053744735,0.048367828,0.009291493,0.22349729,0.07189133,0.2043996,-0.052709162,0.0570986,0.29968736,0.14567962,0.2540477,-0.0034602007,0.49443793,-0.005296789,-0.065204926,0.026548035,-0.107370086,0.09898396,-0.14683561,0.14487578,-0.14786546,0.060813878,-0.0042477082,0.018587688,0.085249946,-0.53122705,-0.02962522,-0.1335226,-0.35743025,-0.20289868,0.027291501,-0.18382773,-0.06889705,0.087081276
ECG_0195,1,temporal_shift,-0.03618577,-0.053703424,-0.061627142,-0.120818086,-0.14239866,-0.220025,-0.07745822,-0.14965548,-0.13432062,-0.07899741,-0.11494164,-0.012806707,-0.0022505466,0.029855633,-0.005993746,0.07255184,0.06289031,0.100804836,0.10286518,0.12120169,0.11647475,0.18134458,0.15214166,0.17884386,0.10722431,0.10326388,0.04982416,-0.008967912,0.0287678,-0.0119721135,-0.062221922,-0.12271461,-0.08815458,-0.094611384,-0.08674143,-0.06624144,0.015273916,0.001891864,0.020171478,0.06661842,0.13147764,0.112257,0.21930619,0.2401337,0.22711544,0.27151647,0.2120246,0.23097001,0.23255692,0.2643338,0.19794214,0.19275628,0.15267089,0.14934808,0.061360385,0.011626111,0.011117208,-0.07619548,-0.09584964,-0.12582952,-0.13862967,-0.16938743,-0.1830229,-0.13489087,-0.17818151,-0.096777566,-0.06919068,-0.10986329,-0.003318964,0.0111959595,0.14463086,0.3122504,0.48692915,0.760388,1.1283698,1.3929439,1.4875553,1.5585345,1.3679998,1.121885,0.8018807,0.53375965,0.3460621,0.1521221,0.018583149,-0.036143113,-0.05606279,-0.07568241,-0.10712775,-0.09696141,-0.13258873,-0.10528308,-0.1051374,-0.10449595,-0.061389405,0.007926922,0.05200181,0.1365923,0.13147515,0.17717625,0.23096578,0.32202,0.34071326,0.32847172,0.33378014,0.28179252,0.35915563,0.365807,0.38933474,0.34082156,0.31165278,0.30915305,0.22903012,0.20060085,0.19321346,0.16335851,0.1111354,0.091495946,0.045530044,0.06713019,0.06424975,0.08554514,0.045588408,0.086532034,0.061527386,0.103493795,0.13040088,0.07470039,0.16777426,0.20954672,0.19321917,0.23345579,0.13680911,0.19606607,0.13903694,0.081964575,0.10512983,0.08783771,0.042770177,0.06508497
ECG_0196,1,high_noise,-0.10351598,-0.05987987,-0.2238977,0.21062243,0.18939094,0.09463522,-0.00014378794,0.22246782,0.17631695,0.37430364,-0.22062106,-0.009780886,-0.10154896,-0.04324368,0.010703841,-0.0553802,0.071870536,-0.13627182,0.05733362,0.18011224,-0.2059916,0.2196678,0.09265668,0.18834883,-0.047824766,-0.104922816,0.24137072,0.009136864,0.00088340725,0.14571622,0.18509418,0.32028425,0.39106017,0.1639413,0.57699645,0.060289383,0.23766866,0.17710564,0.0075340495,-0.19753267,-0.13890408,0.2807634,-0.12443778,0.3299111,-0.42110196,-0.23951055,0.11483439,-0.15343599,-0.415693,0.035043098,-0.22287315,-0.2193425,-0.14580867,-0.3988045,-0.21273385,0.15340646,0.22118337,0.26246634,0.4071437,0.7248938,1.2004808,1.2764645,1.6748667,1.6670611,1.1908698,1.1411167,0.9513638,0.64506,0.42773753,-0.038018968,-0.03775594,-0.22025137,0.1801456,0.048949964,0.036776476,0.06603225,-0.24869227,-0.15784568,0.051400505,-0.1930903,-0.1029966,-0.15849707,-0.09739122,0.18405247,-0.11550859,0.2147681,0.14323045,0.321954,0.15068299,0.5459079,0.41134924,0.4124249,0.37983277,0.4041518,0.27232456,0.63721824,0.078924485,0.13035375,0.12875654,0.41850585,0.036187686,0.42900178,0.4859873,-0.07855966,0.065376036,0.09247162,0.03910584,0.16813831,0.1664698,0.18283378,0.066055946,0.15045814,0.26361078,0.04006186,0.07344851,0.30836713,-0.0654452,0.36887872,0.25533786,-0.12691215,0.11171117,-0.07488255,0.13644707,-0.110484146,0.11893492,0.15373476,0.064184144,-0.14741184,-0.11222367,-0.15477963,-0.068805724,0.1003892,-0.051208377,-0.55471396,0.07784128,-0.24101047,-0.037814263,-0.17810771,-0.17047028,-0.041476328
ECG_0197,1,localized_spike,0.009860046,0.025229465,0.033736262,0.06622408,0.079957865,0.12280071,0.14269504,0.15190859,0.13290147,0.13148385,0.12755886,0.026776463,0.05102013,-0.01665519,0.009081736,-0.011000605,-0.07079985,-0.04961802,-0.14619716,-0.07446685,-0.07251034,-0.05750915,-0.065368876,0.0029837298,0.04128769,0.063079625,0.16246451,0.14618859,0.19458646,0.20496236,0.26458272,0.2587616,0.25380784,0.2864763,0.23957342,0.21435015,0.18173605,0.21878251,0.15062742,0.1490818,0.11726166,0.03735006,0.00013520976,-0.045827217,-0.07476395,-0.094991624,-0.15977214,-0.07469802,-0.16497245,-0.17867202,-0.122938864,1.3153338,1.3231415,1.3304393,-0.04320846,0.046886355,0.119987324,0.2574962,0.4981512,0.759997,1.0792569,1.3644259,1.5132132,1.4959623,1.3934773,1.1339508,0.82526517,0.5367466,0.2855372,0.18312107,0.00068672706,-0.010271134,-0.14603916,-0.05872413,-0.09368596,-0.13306685,-0.13037455,-0.06859827,-0.12855765,-0.063976616,-0.052167483,-0.04812489,0.07953668,0.027937481,0.18780231,0.19961467,0.21276951,0.276668,0.3200084,0.31363693,0.38574168,0.39007902,0.3721318,0.4220977,0.33775404,0.3431854,0.33392757,0.31028697,0.28086323,0.21483642,0.20484811,0.10826346,0.070827,0.11177602,0.056163054,0.089948274,0.026657969,0.028259939,0.0765938,0.0809908,0.07554818,0.08092758,0.111863956,0.1355938,0.1543424,0.20339973,0.20012744,0.13279618,0.13723856,0.12861916,0.1322429,0.17635268,0.13004898,0.11010139,0.034722637,-0.010055844,-0.06993705,-0.0712639,-0.12573469,-0.13499548,-0.11239543,-0.17579961,-0.14413059,-0.20473269,-0.19076288,-0.15921876,-0.105916,-0.10089692,-0.039221983,0.011144404
ECG_0198,1,attenuated_amplitude,-0.033521447,0.03149849,-0.008198309,0.032232877,0.06942433,0.06518695,0.056139186,0.06544724,0.055303883,0.054459043,0.022043578,0.044423316,0.004329199,0.0034005363,-0.0049353745,0.0040643997,-0.023119802,-0.019302422,-0.005979562,-0.013248129,-0.029910907,-0.03393966,-0.022208087,-0.0050328686,-0.009678637,0.02760444,0.025769025,0.059488345,0.06471067,0.08742126,0.12462653,0.1031357,0.093046665,0.10433925,0.09951971,0.09944038,0.068183325,0.063579075,0.062235598,0.041302666,0.048893657,0.01821601,-0.006396204,-0.023250077,-0.030467253,-0.032084364,-0.06483999,-0.071330175,-0.05560957,-0.080503635,-0.062059164,-0.050573032,-0.056546595,-0.0077926326,-0.003537306,0.0040841,0.06761271,0.14359948,0.22276147,0.3181844,0.45062947,0.54934514,0.62595445,0.63170755,0.55586,0.463247,0.35631672,0.22205204,0.12443125,0.07544732,0.027164405,-0.024400331,-0.024775855,-0.0194509,-0.057055227,-0.041999105,-0.040348444,-0.055802863,-0.022383511,-0.03988856,0.00011530636,-0.021309828,0.0153359445,0.031943895,0.071524665,0.083919466,0.100475915,0.11358611,0.12930521,0.13198248,0.18236247,0.1588332,0.16074298,0.15040895,0.14804843,0.13843955,0.11550139,0.1275828,0.118157886,0.09916723,0.059757568,0.070064105,0.03346744,0.06031659,0.026244964,0.018311333,0.0026885099,0.015667688,0.030770278,0.01842269,0.025992813,0.04220174,0.042404182,0.047283906,0.049322933,0.056948647,0.08519349,0.06805241,0.073115505,0.06317633,0.05916085,0.067022316,0.033477202,0.046194024,0.017127031,0.014920347,-0.030350745,-0.005475889,-0.044119284,-0.06465684,-0.051691256,-0.04726627,-0.059436895,-0.07661244,-0.06676096,-0.048203748,-0.019521067,-0.024137283,0.00825811,-0.00278081
ECG_0199,1,high_noise,0.16139503,-0.21693671,0.11251174,0.13134725,0.3567086,0.15884897,0.026359115,0.10206429,-0.0062734117,0.27521935,-0.068604134,0.22275731,0.12899709,-0.07926008,-0.22979121,-0.043275204,0.1233461,-0.111463025,0.11081299,-0.040741757,-0.12233319,0.18585889,0.15168037,-0.0033761244,-0.12412187,0.019013273,0.2234945,0.0044869627,0.08281176,0.365348,0.09516892,0.053482123,0.43052578,0.12067673,0.04745635,0.026796453,-0.20215155,0.18733032,0.14463831,0.033149343,-0.026842676,0.01605919,0.010072039,0.15826543,-0.04874708,-0.0044784215,0.20095359,-0.21775003,-0.1692121,0.059391778,-0.25755402,-0.29557186,-0.24388827,-0.14800659,0.24475732,-0.12192717,-0.13374199,0.30043074,0.63680005,0.75240463,1.0802113,1.3451393,1.9311644,1.5470294,1.1648616,1.2193515,0.9056401,0.59953666,0.41442105,-0.0625927,-0.191636,0.34387016,-0.19778475,-0.065631814,-0.08875476,-0.21151653,-0.009486924,-0.16915059,-0.0331284,-0.19486706,-0.37816393,-0.15191033,0.21199286,-0.18196677,0.041649878,0.16665632,0.33330053,0.65314955,0.24066232,0.23302217,0.4619915,0.24952437,0.41234127,0.36793464,0.155642,0.3665553,0.13607131,0.4259849,0.17176156,-0.004160391,0.0788856,0.1986149,-0.04076571,0.050529197,-0.075779624,0.06615801,-0.111622654,0.26294383,0.21870503,-0.029552285,0.079481296,0.168459,0.22026251,0.19834642,0.21756917,0.010357166,0.19288276,0.18122555,-0.03207794,0.3991066,0.029812472,0.11086755,-0.17740914,0.02623588,0.09469513,0.144096,0.054248158,-0.05859325,0.04271416,-0.2282071,0.026724754,-0.05480436,-0.32292667,-0.051106073,0.004068796,-0.19851232,0.052351262,-0.37869704,-0.1200359,0.286546
